page_titles,product_titles,product_ratings,product_prices,avg_product_price,url,scraped_date
The 8 Best Screwdriver Sets of 2021,Best Insulated Set: Wiha Insulated Screwdriver Set 32095,,"[{'retailer': 'Amazon', 'price': '$161'}, {'retailer': 'Walmart', 'price': '$161'}]",161.0,https://www.thespruce.com/best-screwdriver-sets-4684662,2021-12-27
The 8 Best Screwdriver Sets of 2021,Best Precision Set: Husky 8-in-1 Precision Slotted and Phillips Screwdriver,,"[{'retailer': 'Amazon', 'price': '$10'}]",10.0,https://www.thespruce.com/best-screwdriver-sets-4684662,2021-12-27
The 8 Best Screwdriver Sets of 2021,Best for Electronics: XOOL 80-in-1 Precision Screwdriver Set,,"[{'retailer': 'Amazon', 'price': '$24'}, {'retailer': 'Walmart', 'price': '$27'}]",25.5,https://www.thespruce.com/best-screwdriver-sets-4684662,2021-12-27
The 8 Best Screwdriver Sets of 2021,Best Splurge: GEARWRENCH 20-Piece Master Screwdriver Set,,"[{'retailer': 'Amazon', 'price': '$80'}, {'retailer': 'Walmart', 'price': '$110'}]",95.0,https://www.thespruce.com/best-screwdriver-sets-4684662,2021-12-27
The 8 Best Screwdriver Sets of 2021,"Best Screwdriver Bits for Drills: DEWALT Screwdriver Bit Set with Tough Case, 45-Piece",,"[{'retailer': 'Amazon', 'price': '$21'}, {'retailer': ""Lowe's"", 'price': '$21'}, {'retailer': 'Home Depot', 'price': '$21'}]",21.0,https://www.thespruce.com/best-screwdriver-sets-4684662,2021-12-27
The 8 Best Scroll Saws of 2022,Best Overall: DEWALT DW788 20-Inch Variable Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$550'}, {'retailer': 'Zoro.com', 'price': nan}]",550.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best Budget: Ryobi SC165VS 16-Inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$197'}, {'retailer': 'Walmart', 'price': '$209'}, {'retailer': 'Home Depot', 'price': '$169'}]",191.66666666666663,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best for Lightweight Tasks: Dremel Moto-Saw Variable-Speed Compact Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$112'}, {'retailer': 'Walmart', 'price': '$112'}, {'retailer': 'Home Depot', 'price': '$112'}]",112.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best for Larger Projects: Delta 40-694 20-Inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$761'}, {'retailer': 'Home Depot', 'price': '$393'}]",577.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best with Stand: Porter-Cable PCB375SS 18-Inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$402'}, {'retailer': ""Lowe's"", 'price': '$156'}]",279.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best for Patterns: WEN 3921 16-inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$128'}, {'retailer': 'Wenproducts.com', 'price': nan}]",128.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best for Intarsia: Jet 727200K 22-Inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$1,599'}, {'retailer': 'Grainger.com', 'price': nan}, {'retailer': 'Internationaltool.com', 'price': nan}]",1599.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Scroll Saws of 2022,Best Splurge: Hegner M18-VM2ST 18-Inch Variable-Speed Scroll Saw,,"[{'retailer': 'Amazon', 'price': '$1,745'}, {'retailer': 'Myshopify.com', 'price': nan}]",1745.0,https://www.thespruce.com/best-scroll-saws-4428087,2021-12-27
The 8 Best Security Cameras of 2021,Best Wireless: Ring Spotlight Cam Solar Outdoor Security Wireless Standard Surveillance Camera,,"[{'retailer': 'Home Depot', 'price': '$500'}]",500.0,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,Best Outdoor: Google Nest Cam Outdoor Security Camera,,"[{'retailer': 'Home Depot', 'price': '$199'}, {'retailer': 'Best Buy', 'price': nan}, {'retailer': 'Google.com', 'price': nan}]",199.0,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,Best System: Blink XT2 3-Camera Indoor/Outdoor Wire-Free 1080p Surveillance System,,"[{'retailer': 'Best Buy', 'price': nan}, {'retailer': 'Kohls.com', 'price': nan}]",,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,"Best Wired: Night Owl C20X Series 8-Channel, 4-Camera Indoor/Outdoor Wired 1080p 1TB DVR Surveillance System",,"[{'retailer': 'Best Buy', 'price': nan}]",,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,Best Budget-Friendly: Wyze 1080p Cam HD Wi-Fi Wired Indoor Smart Home Camera,,"[{'retailer': 'Home Depot', 'price': '$26'}]",26.0,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,Best Overall: Arlo Pro 3 2-Camera Indoor/Outdoor Wire-Free 2K HDR Security Camera System,,"[{'retailer': 'Best Buy', 'price': nan}]",,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Security Cameras of 2021,Best Indoor: Logitech Circle 2 Indoor/Outdoor Wired Home Security Camera,,"[{'retailer': 'Amazon', 'price': '$245'}, {'retailer': 'Logitech.com', 'price': nan}]",245.0,https://www.thespruce.com/best-security-cameras-4150534,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Jersey: Royale Linens Soft Tees Jersey Knit Sheet Set,4.0,"[{'retailer': 'Wayfair', 'price': '$64'}, {'retailer': 'Walmart', 'price': '$36'}]",50.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Budget: Mainstays Soft Wrinkle Resistant Microfiber Sheet Set,,"[{'retailer': 'Walmart', 'price': '$19'}]",19.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best for Kids: Your Zone Cotton-Blend Wrinkle Resistant Sheets,,"[{'retailer': 'Walmart', 'price': '$22'}]",22.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Percale: Comfort Classics Peached Percale 100% Cotton Sheet Set,,"[{'retailer': 'Walmart', 'price': '$55'}]",55.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Hotel-Style: Hotel Style 600 Thread Count 100% Luxury Cotton Sheet Set,,"[{'retailer': 'Walmart', 'price': '$66'}]",66.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Flannel: Tribeca Living Cotton Flannel Extra Deep Pocket Sheet Set,,"[{'retailer': 'Walmart', 'price': '$86'}]",86.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Overall: Clara Clark 6 Piece 1800 Collection Bed Sheet Set,,"[{'retailer': 'Walmart', 'price': '$35'}]",35.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Sheets at Walmart in 2021,Best Sateen: Comfort Classics 600 Thread Count 100% Pima Cotton Sateen Sheet Set,,"[{'retailer': 'Walmart', 'price': '$120'}]",120.0,https://www.thespruce.com/best-sheets-at-walmart-4174836,2021-12-27
The 8 Best Shop Vacs of 2021,Best for Garage: Bissell 18P03 Garage Pro Wet/Dry Vac,,"[{'retailer': 'Amazon', 'price': '$227'}, {'retailer': 'Bissell.com', 'price': nan}, {'retailer': 'Kohls.com', 'price': '$250'}]",238.5,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Wet/Dry: Vacmaster Beast 14 Gal. 6.5 HP Wet/Dry Vac,,"[{'retailer': 'Amazon', 'price': '$197'}, {'retailer': 'Acmetools.com', 'price': nan}]",197.0,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Portable: Craftsman CMXEVBE17250 2.5 Gallon Wet/Dry Vac,,"[{'retailer': 'Amazon', 'price': '$52'}, {'retailer': 'Ace Hardware', 'price': '$42'}]",47.0,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Large Capacity: Ridgid 16 Gal. 6.5-Peak HP NXT Wet/Dry Shop Vacuum,,"[{'retailer': 'Home Depot', 'price': '$124'}]",124.0,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best for Dust: Fein Turbo I Wet/Dry Vacuum Cleaner,,"[{'retailer': 'Amazon', 'price': '$299'}]",299.0,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Budget: Armor All Portable Utility Vacuum,,"[{'retailer': 'Walmart', 'price': '$39'}, {'retailer': ""Lowe's"", 'price': '$50'}, {'retailer': 'Acmetools.com', 'price': nan}]",44.5,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Cordless: Milwaukee M18 2 Gallon Cordless Wet/Dry Vac,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Home Depot', 'price': '$129'}, {'retailer': 'Ace Hardware', 'price': '$140'}]",134.5,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shop Vacs of 2021,Best Overall: Vacmaster VBV1210 12 Gallon Wet/Dry Vacuum with Detachable Blower,,"[{'retailer': 'Amazon', 'price': '$155'}, {'retailer': 'Walmart', 'price': '$90'}]",122.5,https://www.thespruce.com/best-shop-vacs-4151284,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best Drain Snake: Drainx 25-Ft Pro Drum Auger Plumbing Snake,,"[{'retailer': 'Amazon', 'price': '$36'}]",36.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best Overall: Drano Max Gel Clog Remover,,"[{'retailer': 'Amazon', 'price': '$8'}, {'retailer': 'Walmart', 'price': '$8'}]",8.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best Budget: FlexiSnake Drain Weasel Hair Clog Tool Starter Kit,,"[{'retailer': 'Home Depot', 'price': '$7'}]",7.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best for Septic Systems: XIONLAB Safer Drain Opener Clog Remover,,"[{'retailer': 'Amazon', 'price': '$19'}]",19.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best for Hair Clogs: Green Gobbler Drain Clog Dissolver,,"[{'retailer': 'Amazon', 'price': '$12'}, {'retailer': 'Home Depot', 'price': '$12'}]",12.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best for Standing Water: Instant Power Hair and Grease Drain Cleaner,,"[{'retailer': 'Amazon', 'price': '$30'}, {'retailer': 'Home Depot', 'price': nan}]",30.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best Preventative: Zep Drain Defense Pipe Build-up Remover,,"[{'retailer': ""Lowe's"", 'price': '$12'}, {'retailer': 'Home Depot', 'price': '$11'}]",11.5,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Shower Drain Cleaners of 2021,Best Hair Catcher: TubShroom Drain Protector Hair Catcher,,"[{'retailer': 'Amazon', 'price': '$13'}, {'retailer': 'Home Depot', 'price': nan}]",13.0,https://www.thespruce.com/best-shower-drain-cleaners-4178058,2021-12-27
The 8 Best Silver Polishes of 2021,Best Cloth: Connoisseurs Ultrasoft Silver Jewelry Polishing Cloth,,"[{'retailer': 'Amazon', 'price': '$7'}, {'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",7.0,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best Brush: Simple Shine Horsehair Silver Brush Set,,"[{'retailer': 'Amazon', 'price': '$13'}, {'retailer': 'Simpleshine.com', 'price': nan}]",13.0,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best for Silverware: W. J. Hagerty Hagerty Flatware Silver Dip,,"[{'retailer': 'Amazon', 'price': '$14'}, {'retailer': 'Bed Bath &amp; Beyond', 'price': nan}, {'retailer': 'Home Depot', 'price': '$14'}]",14.0,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best for Jewelry: Simple Shine Complete Jewelry Cleaning Kit,4.8,"[{'retailer': 'Amazon', 'price': '$30'}]",30.0,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best All-Purpose: Weiman Silver Polish and Cleaner,,"[{'retailer': 'Amazon', 'price': '$8'}, {'retailer': 'Walmart', 'price': '$11'}]",9.5,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best Overall: Goddard’s Silver Polish Foam,,"[{'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best Wipes: Carbona Silver Wipes,,"[{'retailer': 'Amazon', 'price': '$5'}, {'retailer': 'Carbona.com', 'price': nan}]",5.0,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Silver Polishes of 2021,Best Cream: Wright's Silver Cleaner and Polish Cream,,"[{'retailer': 'Amazon', 'price': '$19'}, {'retailer': 'Walmart', 'price': '$5'}, {'retailer': 'Home Depot', 'price': '$5'}]",9.666666666666666,https://www.thespruce.com/best-silver-polishes-4797052,2021-12-27
The 8 Best Slipcovers of 2022,Best for Loveseats: Northern Brothers Loveseat Slipcover,,"[{'retailer': 'Amazon', 'price': '$37'}]",37.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best for Recliners: Red Barrel Studio Spandex Box Cushion Recliner Slipcover,,"[{'retailer': 'Wayfair', 'price': '$59'}]",59.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best for Pet Owners: Orvis Grip-Tight Furniture Protector,,"[{'retailer': 'Orvis.com', 'price': nan}]",,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best for Sectionals: Subrtex 2-Piece L-Shape Sofa Cover,,"[{'retailer': 'Overstock', 'price': '$57'}]",57.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best for Couches: Sure Fit Stretch Metro Box Cushion Sofa Slipcover,,"[{'retailer': 'Wayfair', 'price': '$134'}]",134.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best Cotton: Classic Slipcovers Brushed Twill Sofa Slipcover,,"[{'retailer': 'Overstock', 'price': '$84'}]",84.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best Overall: Easy-Going 4-Piece Stretch Soft Couch Cover,,"[{'retailer': 'Amazon', 'price': '$40'}, {'retailer': 'Walmart', 'price': '$53'}]",46.5,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Slipcovers of 2022,Best for Chairs: House of Hampton Damask Printed Stretch Box Cushion Armchair Slipcover,,"[{'retailer': 'Wayfair', 'price': '$53'}]",53.0,https://www.thespruce.com/best-slipcovers-4172215,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best with Socket: C by GE Smart Bulbs + Smart Plug,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Best Buy', 'price': nan}]",,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best LED: EcoSmart Smart Bulb Dimmable 60W Replacement,,"[{'retailer': 'Home Depot', 'price': '$10'}]",10.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Set: Sengled Smart Light Bulb Starter Kit,,"[{'retailer': 'Amazon', 'price': '$95'}, {'retailer': 'Best Buy', 'price': nan}]",95.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Overall: Philips Hue White 4-Pack A19 LED Smart Bulb,3.6,"[{'retailer': 'Amazon', 'price': '$45'}, {'retailer': 'Best Buy', 'price': nan}]",45.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Color-Changing: LUMIMAN Smart WiFi Light Bulb,,"[{'retailer': 'Amazon', 'price': '$19'}, {'retailer': 'Lumiman.com', 'price': nan}]",19.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Edison: Philips Hue Filament Smart Light Bulb,,"[{'retailer': 'Amazon', 'price': '$28'}]",28.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Outdoor: Ring A19 Smart LED Bulb,,"[{'retailer': 'Amazon', 'price': '$15'}, {'retailer': 'Ring.com', 'price': nan}]",15.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Light Bulbs of 2021,Best Dimmable: TP-Link A19 Kasa Smart Light Bulb (60-watt equivalent),,"[{'retailer': 'Amazon', 'price': '$39'}]",39.0,https://www.thespruce.com/best-smart-light-bulbs-5076881,2021-12-27
The 8 Best Smart Locks of 2021,Best with Fingerprint: Securam Touch Smart Deadbolt Lock,,"[{'retailer': 'Amazon', 'price': '$229'}, {'retailer': 'Securamsmart.com', 'price': nan}]",229.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best for Airbnb: Sifely Keyless Entry Door Lock,,"[{'retailer': 'Amazon', 'price': '$130'}, {'retailer': 'Sifely.com', 'price': nan}]",130.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best Overall: August Wi-Fi Smart Lock,,"[{'retailer': 'Amazon', 'price': '$200'}, {'retailer': 'Walmart', 'price': '$230'}, {'retailer': 'Best Buy', 'price': nan}]",215.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best with Touchpad: Ultraloq U-Bolt Pro Smart Lock,,"[{'retailer': 'Amazon', 'price': '$179'}, {'retailer': ""Lowe's"", 'price': '$179'}]",179.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best Deadbolt: Schlage Encode Deadbolt Smart Lock,,"[{'retailer': 'Amazon', 'price': '$249'}]",249.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best for Apartments: Wyze Smart Door Lock,,"[{'retailer': 'Amazon', 'price': '$130'}, {'retailer': 'Home Depot', 'price': '$130'}, {'retailer': 'Wyze.com', 'price': nan}]",130.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best Splurge: Nest x Yale Lock with Nest Connect,,"[{'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Locks of 2021,Best Budget: Kwikset Aura with SmartKey Security,,"[{'retailer': 'Amazon', 'price': '$149'}, {'retailer': 'Walmart', 'price': '$149'}]",149.0,https://www.thespruce.com/best-smart-locks-4169640,2021-12-27
The 8 Best Smart Thermostats of 2021,Best Overall: Ecobee Smart Thermostat with Voice Control,,"[{'retailer': 'Amazon', 'price': '$199'}, {'retailer': 'Home Depot', 'price': '$249'}]",224.0,https://www.thespruce.com/best-smart-thermostats-4843988,2021-12-27
The 8 Best Smart Thermostats of 2021,Best Budget: Google Nest Thermostat,,"[{'retailer': 'Amazon', 'price': '$100'}, {'retailer': 'Walmart', 'price': '$100'}, {'retailer': ""Lowe's"", 'price': '$100'}]",100.0,https://www.thespruce.com/best-smart-thermostats-4843988,2021-12-27
The 8 Best Smart Thermostats of 2021,Best with Baseboard Heaters: Mysa Smart Thermostat,,"[{'retailer': 'Amazon', 'price': '$99'}]",99.0,https://www.thespruce.com/best-smart-thermostats-4843988,2021-12-27
The 8 Best Smart Thermostats of 2021,Best for Smaller Homes: Ecobee3 Lite Smart Thermostat,,"[{'retailer': 'Amazon', 'price': '$149'}, {'retailer': 'Home Depot', 'price': '$179'}, {'retailer': 'Best Buy', 'price': nan}]",164.0,https://www.thespruce.com/best-smart-thermostats-4843988,2021-12-27
